21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238.72,204.87,195.84,192.71,187.76,186.48,182.91,173.8,172.59,182.74,165.17,160.84,172.09,162.42,171.73,178.83,168.34,178.77,162.27,169.07,177.03,180.54,170.43,175.67,,Peptide463,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,56.93,23.08,14.05,10.92,5.97,4.69,1.12,-7.99,-9.2,0.95,-16.62,-20.95,-9.7,-19.37,-10.06,-2.96,-13.45,-3.02,-19.52,-12.72,-4.76,-1.25,-11.36,-6.12
204.34,262.9,185.1,250.47,181.01,230.22,171.63,222.54,174.2,220.23,163.02,203.69,171.29,182.63,165.11,176.57,165.23,168.67,169.28,177.19,182.59,187.34,183.07,175.86,,Peptide463,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,22.55,81.11,3.31,68.68,-0.78,48.43,-10.16,40.75,-7.59,38.44,-18.77,21.9,-10.5,0.84,-16.68,-5.22,-16.56,-13.12,-12.51,-4.6,0.8,5.55,1.28,-5.93
209.11,193.43,142.88,181.45,181.62,166.43,164.8,181.65,178.91,171.36,164.81,167.9,169.94,159.25,170.99,166.06,176.27,179.25,174.61,180.2,168.7,175.67,164.8,166.46,,Peptide463,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,27.32,11.64,-38.91,-0.34,-0.17,-15.36,-16.99,-0.14,-2.88,-10.43,-16.98,-13.89,-11.85,-22.54,-10.8,-15.73,-5.52,-2.54,-7.18,-1.59,-13.09,-6.12,-16.99,-15.33
220.24,260.2,207.45,227.08,188.81,208.06,190.54,186.06,178.02,185.51,165.33,169.72,167.73,172.25,179.51,172.79,169.89,176.81,159.86,159.79,174.78,170.84,180.17,176.91,,Peptide463,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,38.45,78.41,25.66,45.29,7.02,26.27,8.75,4.27,-3.77,3.72,-16.46,-12.07,-14.06,-9.54,-2.28,-9,-11.9,-4.98,-21.93,-22,-7.01,-10.95,-1.62,-4.88
219.45,189.1,204.83,166.86,202.22,187.67,184.77,178.2,181.46,181.9,178.2,171.75,156.3,177.57,176.01,171.02,176.48,161.92,172.28,169.05,164.62,177.53,178.81,152.49,,Peptide463,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,37.66,7.31,23.04,-14.93,20.43,5.88,2.98,-3.59,-0.33,0.11,-3.59,-10.04,-25.49,-4.22,-5.78,-10.77,-5.31,-19.87,-9.51,-12.74,-17.17,-4.26,-2.98,-29.3
197.86,168.34,183.13,175.76,178.51,162.47,180.89,168.66,187.85,174.33,168.19,176.19,174.42,169.53,180.83,179.5,166.14,169.15,178.28,163.53,168.64,161.12,171.52,182.52,,Peptide463,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,16.07,-13.45,1.34,-6.03,-3.28,-19.32,-0.9,-13.13,6.06,-7.46,-13.6,-5.6,-7.37,-12.26,-0.96,-2.29,-15.65,-12.64,-3.51,-18.26,-13.15,-20.67,-10.27,0.73
210.18,199.73,197.77,172.09,175.21,186.76,178.09,178.75,171.09,186.84,166.64,180.26,178.44,178.68,174.09,168.73,166.37,175.01,172.55,168.55,183.9,169.28,172.9,174.4,,Peptide463,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,28.39,17.94,15.98,-9.7,-6.58,4.97,-3.7,-3.04,-10.7,5.05,-15.15,-1.53,-3.35,-3.11,-7.7,-13.06,-15.42,-6.78,-9.24,-13.24,2.11,-12.51,-8.89,-7.39
192.04,180.76,189.02,172.35,181.58,185.81,171.77,166.96,166.7,176.47,169.64,163.99,186.01,164.09,163.88,160.19,185.6,185.02,168.23,167.57,178.62,165.82,176.48,162.03,,Peptide463,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.25,-1.03,7.23,-9.44,-0.21,4.02,-10.02,-14.83,-15.09,-5.32,-12.15,-17.8,4.22,-17.7,-17.91,-21.6,3.81,3.23,-13.56,-14.22,-3.17,-15.97,-5.31,-19.76
279.44,246.78,225.24,212.76,222.05,195.37,195.17,191.4,172.68,190.34,179.94,176.15,190.4,185.01,167.22,181.11,166.5,173.41,181.44,174.23,182.67,186.79,178.08,166.97,,Peptide463,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,97.65,64.99,43.45,30.97,40.26,13.58,13.38,9.61,-9.11,8.55,-1.85,-5.64,8.61,3.22,-14.57,-0.68,-15.29,-8.38,-0.35,-7.56,0.88,5,-3.71,-14.82
179.85,168.34,180.5,178.81,172.89,181.48,181.4,176.7,188.99,166.18,169.05,185.68,173.39,168.69,178.57,160.07,167.44,170.9,173.01,181.43,176.66,181.42,172.08,178.78,,Peptide463,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,-13.45,-1.29,-2.98,-8.9,-0.31,-0.39,-5.09,7.2,-15.61,-12.74,3.89,-8.4,-13.1,-3.22,-21.72,-14.35,-10.89,-8.78,-0.36,-5.13,-0.37,-9.71,-3.01
178.49,224.5,182.06,212.34,193.19,190.79,192.2,190.36,172.52,206.5,190.37,191.52,180.87,194.46,193.51,174.77,185.08,197.06,193.68,182.71,186.84,182,177.58,186.6,,Peptide463,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-3.3,42.71,0.27,30.55,11.4,9,10.41,8.57,-9.27,24.71,8.58,9.73,-0.92,12.67,11.72,-7.02,3.29,15.27,11.89,0.92,5.05,0.21,-4.21,4.81
180.42,192.84,190.67,183.76,183.48,188,170.1,182.78,184.92,169.65,163.33,178.06,183.16,194.4,144.81,184.99,176.88,175.59,176.84,192.17,196.69,195.42,201.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247.45,208.65,226.4,202.76,209.89,192.28,210.51,197.33,188.04,197.68,192.32,200.25,202.94,200.97,182.61,202.63,200.49,192.69,203.89,194.3,195.33,195.77,200.82,202.79,,Peptide610,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,PIK3R1-N,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,198.965,48.485,9.685,27.435,3.795,10.925,-6.685,11.545,-1.635,-10.925,-1.285,-6.645,1.285,3.975,2.005,-16.355,3.665,1.525,-6.275,4.925,-4.665,-3.635,-3.195,1.855,3.825
220.96,233.93,211.06,221.44,211.56,213.67,202.84,209.7,202.18,199.09,198.27,196.8,200.03,204.13,187.4,199.88,196.39,196.04,194.32,189,194.32,192.88,191.19,195.36,,Peptide610,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,TEC,TENS1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,21.995,34.965,12.095,22.475,12.595,14.705,3.875,10.735,3.215,0.125,-0.695,-2.165,1.065,5.165,-11.565,0.915,-2.575,-2.925,-4.645,-9.965,-4.645,-6.085,-7.775,-3.605
233.55,245.62,211.99,229.26,205.44,219.84,203.65,207.99,196.82,205.9,197.05,198.46,194.8,194.37,197.29,198.4,193.96,198.64,193.45,194.93,195.66,186.99,193.91,195.76,,Peptide610,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,PIK3R1-C,SRC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,34.585,46.655,13.025,30.295,6.475,20.875,4.685,9.025,-2.145,6.935,-1.915,-0.505,-4.165,-4.595,-1.675,-0.565,-5.005,-0.325,-5.515,-4.035,-3.305,-11.975,-5.055,-3.205
209.95,214.19,197.68,207.36,199.13,212.32,203.15,201.86,197.26,199.17,193.32,193.4,196.8,190.61,196.66,198.1,194.98,192.32,195.75,196.28,190.61,201.59,198.85,193.55,,Peptide610,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,SOCS1,SOCS3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.985,15.225,-1.285,8.395,0.165,13.355,4.185,2.895,-1.705,0.205,-5.645,-5.565,-2.165,-8.355,-2.305,-0.865,-3.985,-6.645,-3.215,-2.685,-8.355,2.625,-0.115,-5.415
201.36,194.88,187.41,196.64,187.29,189.62,197.81,184.12,187.84,196.55,190.93,192.06,196.72,195.22,187.18,188.41,198.72,191.21,196.17,192.21,195.75,195.95,194.1,191.61,,Peptide610,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,ZAP70-C,GRB2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.395,-4.085,-11.555,-2.325,-11.675,-9.345,-1.155,-14.845,-11.125,-2.415,-8.035,-6.905,-2.245,-3.745,-11.785,-10.555,-0.245,-7.755,-2.795,-6.755,-3.215,-3.015,-4.865,-7.355
226.69,211.51,221.37,203.88,215.67,204.95,207.72,203.81,199.76,203.48,195,199.1,197.48,193.74,166.53,191.7,170.79,198.04,196.42,192.13,192.03,193.75,188.54,187.4,,Peptide610,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,PLCG1-NC,PLCG1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,27.725,12.545,22.405,4.915,16.705,5.985,8.755,4.845,0.795,4.515,-3.965,0.135,-1.485,-5.225,-32.435,-7.265,-28.175,-0.925,-2.545,-6.835,-6.935,-5.215,-10.425,-11.565
216.06,194.96,197.96,188.42,201.95,191.01,200.01,194.76,198.89,191.98,196.04,198.91,187.45,195.32,197.85,190.84,197.04,196.75,193.46,187.43,188.74,191.12,190.49,194.06,,Peptide610,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,FGR,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,17.095,-4.005,-1.005,-10.545,2.985,-7.955,1.045,-4.205,-0.075,-6.985,-2.925,-0.055,-11.515,-3.645,-1.115,-8.125,-1.925,-2.215,-5.505,-11.535,-10.225,-7.845,-8.475,-4.905
212.49,217.96,202.15,211.17,204.87,206.34,207.81,195.21,204.01,201.04,198.18,194.49,195.89,192.25,193.71,186.14,194.95,196.58,194.91,186.84,193.03,194.03,191.83,194.82,,Peptide610,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,TNS,PLCG1-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,13.525,18.995,3.185,12.205,5.905,7.375,8.845,-3.755,5.045,2.075,-0.785,-4.475,-3.075,-6.715,-5.255,-12.825,-4.015,-2.385,-4.055,-12.125,-5.935,-4.935,-7.135,-4.145
252.75,263.11,238.8,244.87,226.39,224.86,209.15,213.3,205.73,208.05,197.22,192.55,196.26,195.16,192.57,191.15,202.65,188.46,190.31,194.73,198.04,186.27,193.28,193.56,,Peptide610,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,PIK3R1-NC,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,53.785,64.145,39.835,45.905,27.425,25.895,10.185,14.335,6.765,9.085,-1.745,-6.415,-2.705,-3.805,-6.395,-7.815,3.685,-10.505,-8.655,-4.235,-0.925,-12.695,-5.685,-5.405
234.42,195.35,209.68,198.7,199.75,193.87,198.73,199.83,199.5,198.05,193.52,194.82,191.45,188.34,196.3,196.86,193.41,195.4,199.55,198.27,195.07,196.85,195.55,196.1,,Peptide610,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,35.455,-3.615,10.715,-0.265,0.785,-5.095,-0.235,0.865,0.535,-0.915,-5.445,-4.145,-7.515,-10.625,-2.665,-2.105,-5.555,-3.565,0.585,-0.695,-3.895,-2.115,-3.415,-2.865
251.25,188.72,224.71,192.76,217.61,191.82,208.44,191.5,198.77,191.59,199.07,194.86,202,195.02,198.96,195.9,198.72,188.44,192.65,198.29,191.87,190.38,197.47,192.55,,Peptide610,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,BLK,VAV1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,52.285,-10.245,25.745,-6.205,18.645,-7.145,9.475,-7.465,-0.195,-7.375,0.105,-4.105,3.035,-3.945,-0.005,-3.065,-0.245,-10.525,-6.315,-0.675,-7.095,-8.585,-1.495,-6.415
202.39,202.24,194.31,199.13,193.31,193.83,189.64,200.79,194.9,192.12,192.6,199.11,189.9,190.99,187.76,201.95,191.63,189.06,193.89,193.26,192.44,199.73,192.59,187.96,,Peptide610,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,SOCS2,NCK1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3.425,3.275,-4.655,0.165,-5.655,-5.135,-9.325,1.825,-4.065,-6.845,-6.365,0.145,-9.065,-7.975,-11.205,2.985,-7.335,-9.905,-5.075,-5.705,-6.525,0.765,-6.375,-11.005
229.88,203.72,214.04,204.73,199.64,192.93,195.52,196.34,181.75,187.33,193.31,184.98,195.65,189.51,193.68,189.43,198.21,196.83,199.09,194.19,202.06,192.84,194.31,193.86,,Peptide610,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,CRK,VAV3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,30.915,4.755,15.075,5.765,0.675,-6.035,-3.445,-2.625,-17.215,-11.635,-5.655,-13.985,-3.315,-9.455,-5.285,-9.535,-0.755,-2.135,0.125,-4.775,3.095,-6.125,-4.655,-5.105
261.28,229.71,244.81,219.09,231.23,214.01,220.53,206.59,207.58,201.01,186.52,180.92,202.36,190.25,191.85,193.61,199.55,189.33,191.86,195.44,196.93,192.48,194.58,197.5,,Peptide610,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,PTPN11-N,LYN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,62.315,30.745,45.845,20.125,32.265,15.045,21.565,7.625,8.615,2.045,-12.445,-18.045,3.395,-8.715,-7.115,-5.355,0.585,-9.635,-7.105,-3.525,-2.035,-6.485,-4.385,-1.465
190.85,198.88,198.77,206.17,194.66,192.39,194.85,192.67,197.02,195.68,195.76,195.48,196.86,195.03,191.92,191.97,197.13,194.18,196.98,190.19,191.2,192.6,195.06,194.69,,Peptide610,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,VAV2,SOCS5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-8.115,-0.085,-0.195,7.205,-4.305,-6.575,-4.115,-6.295,-1.945,-3.285,-3.205,-3.485,-2.105,-3.935,-7.045,-6.995,-1.835,-4.785,-1.985,-8.775,-7.765,-6.365,-3.905,-4.275
198.27,211.25,205.74,208.7,196.3,206.96,199.69,201.77,196.57,201.98,194.15,208,201.45,203.68,198.97,194.79,196.04,201.01,200.21,195.03,192.09,196.55,201.41,196.23,,Peptide610,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,SYK-C,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-0.695,12.285,6.775,9.735,-2.665,7.995,0.725,2.805,-2.395,3.015,-4.815,9.035,2.485,4.715,0.005,-4.175,-2.925,2.045,1.245,-3.935,-6.875,-2.415,2.445,-2.735
208.65,226.4,202.76,209.89,192.28,210.51,197.33,188.04,197.68,192.32,200.25,202.94,200.97,182.61,202.63,200.49,192.69,203.89,194.3,195.33,195.77,200.82,202.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208.36,178.65,196.8,181.69,191.4,181.12,189.54,176.1,183.52,182.05,193.77,183.34,183.11,179.81,182.94,188.36,193.29,191.84,187.69,184.08,196.02,185.49,187.79,195.49,,Peptide432,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,174.04,34.32,4.61,22.76,7.65,17.36,7.08,15.5,2.06,9.48,8.01,19.73,9.3,9.07,5.77,8.9,14.32,19.25,17.8,13.65,10.04,21.98,11.45,13.75,21.45
208.22,185.2,197.01,185.59,181.88,174.95,180.2,184.46,186.24,184.96,186.36,182.77,175.32,180.22,182.55,179.39,183.25,179.35,183.49,183.05,178.28,185.71,190.57,189.25,,Peptide432,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,34.18,11.16,22.97,11.55,7.84,0.91,6.16,10.42,12.2,10.92,12.32,8.73,1.28,6.18,8.51,5.35,9.21,5.31,9.45,9.01,4.24,11.67,16.53,15.21
186.91,187.4,179.09,177.56,187.76,177.99,175.07,186.03,177.78,180.73,175.54,180.3,180.74,175.34,179.97,192.95,180.91,178.1,181.23,182.68,185.24,187.91,193.42,188.68,,Peptide432,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.87,13.36,5.05,3.52,13.72,3.95,1.03,11.99,3.74,6.69,1.5,6.26,6.7,1.3,5.93,18.91,6.87,4.06,7.19,8.64,11.2,13.87,19.38,14.64
186.8,186.67,177.17,191.13,179.27,176.32,180.53,184.78,178.86,180.45,182.46,182.29,175.14,177.18,177.76,177.38,185.31,186.11,184.29,179.49,187.28,178.84,186.69,187.81,,Peptide432,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.76,12.63,3.13,17.09,5.23,2.28,6.49,10.74,4.82,6.41,8.42,8.25,1.1,3.14,3.72,3.34,11.27,12.07,10.25,5.45,13.24,4.8,12.65,13.77
189.76,181.13,184.57,181.87,178.56,179.29,175.16,183.34,181.14,177.73,178.34,179.63,183.95,183.86,188.86,180.41,187.91,179.2,185.57,186.47,190.39,184.28,188.76,180.12,,Peptide432,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,15.72,7.09,10.53,7.83,4.52,5.25,1.12,9.3,7.1,3.69,4.3,5.59,9.91,9.82,14.82,6.37,13.87,5.16,11.53,12.43,16.35,10.24,14.72,6.08
180.58,180.38,182.68,185.4,179.68,176.88,178.14,182.63,179,180.95,180.38,170.53,183.36,184.87,178.33,185.86,179.23,186.48,180.93,188.62,193.05,187.99,176.53,185.15,,Peptide432,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.54,6.34,8.64,11.36,5.64,2.84,4.1,8.59,4.96,6.91,6.34,-3.51,9.32,10.83,4.29,11.82,5.19,12.44,6.89,14.58,19.01,13.95,2.49,11.11
